treat,lninc,gender,age,age2,hukou,fedu,medu,party
0,6.0684257,1,58,3364,1,0,0,0
0,,1,56,3136,1,,0,0
1,6.3969297,1,31,961,1,12,0,0
0,5.4380794,1,44,1936,1,0,0,0
1,,1,25,625,1,9,9,0
0,6.6066504,0,48,2304,1,3,0,1
0,6.3969297,0,52,2704,1,3,6,1
1,7.1701198,0,69,4761,1,0,0,1
0,6.0402546,0,53,2809,1,3,0,0
0,6.3969297,1,60,3600,1,3,0,0
0,6.5510802,1,61,3721,1,6,0,1
0,6.2146082,1,41,1681,1,0,0,0
0,5.9914646,1,51,2601,1,6,0,1
1,6.8023949,0,58,3364,1,0,0,1
0,6.3969297,0,46,2116,1,6,6,0
0,5.2983174,1,43,1849,1,6,6,0
0,6.2344108,1,51,2601,1,6,6,0
0,6.5889263,1,53,2809,1,16,16,1
0,6.5930448,1,29,841,1,12,12,0
1,6.6066504,0,56,3136,1,0,0,1
0,6.8669333,0,41,1681,1,6,6,1
1,6.9077554,0,67,4489,1,3,0,1
0,6.4297194,0,26,676,1,6,0,1
0,,1,32,1024,1,9,12,0
0,5.7037826,1,32,1024,1,9,9,0
0,3.2188759,1,54,2916,1,0,0,0
0,6.2146082,0,35,1225,1,,,0
0,6.6846118,1,42,1764,1,6,0,0
0,6.5510802,0,55,3025,1,12,12,0
0,6.2146082,1,35,1225,1,6,6,0
0,6.253829,1,32,1024,1,9,9,0
1,6.4457197,1,34,1156,1,12,9,0
0,5.32301,1,35,1225,1,9,6,0
1,6.6846118,0,36,1296,1,12,9,1
0,6.9077554,0,37,1369,1,12,0,0
0,,1,33,1089,1,6,6,0
0,5.7037826,1,36,1296,1,12,6,0
1,5.857933,1,34,1156,1,9,6,0
0,5.9053617,1,52,2704,1,0,0,0
0,5.32301,0,47,2209,1,12,0,0
0,3.9120231,0,35,1225,0,6,6,0
1,7.0210838,1,35,1225,1,9,9,1
1,5.7365723,1,30,900,1,9,9,0
0,6.3099184,1,43,1849,1,12,0,0
0,6.1312265,1,62,3844,1,6,0,0
1,6.9077554,0,41,1681,1,12,9,0
0,6.9077554,0,58,3364,1,0,0,1
1,6.1737862,0,28,784,1,6,9,0
0,6.3595738,0,67,4489,1,0,0,1
0,,1,32,1024,0,16,0,0
0,5.857933,1,32,1024,0,9,6,0
0,6.3969297,1,28,784,1,12,6,0
0,6.4614682,1,50,2500,1,0,0,0
0,,0,47,2209,0,0,0,0
0,,1,34,1156,0,0,0,0
0,6.3969297,1,45,2025,1,16,12,0
0,3.4011974,1,51,2601,0,,6,0
0,7.6962128,0,32,1024,1,12,12,0
0,6.9077554,0,55,3025,1,0,0,0
0,6.7274318,0,65,4225,1,0,0,1
1,7.0900769,1,35,1225,1,0,0,0
1,6.9077554,1,41,1681,1,6,6,1
1,6.5510802,0,34,1156,1,14,12,0
0,7.3132205,0,39,1521,1,0,0,0
0,6.4769726,0,60,3600,1,0,0,1
0,6.8023949,1,38,1444,0,0,0,0
0,6.3969297,1,39,1521,1,6,0,0
0,7.6962128,0,40,1600,1,9,0,0
0,6.2146082,0,43,1849,1,0,0,0
0,7.1701198,0,49,2401,1,0,0,1
0,,1,44,1936,1,0,0,0
0,,1,57,3249,1,,0,0
0,,1,48,2304,0,0,0,0
0,7.495542,0,24,576,1,12,6,0
0,6.6200733,0,60,3600,1,0,0,1
0,6.5792513,0,50,2500,1,0,0,0
0,5.9914646,1,37,1369,1,6,0,0
0,6.6066504,0,48,2304,1,3,0,1
0,6.3969297,1,43,1849,1,9,6,0
0,5.7037826,1,23,529,1,6,6,0
0,5.9914646,0,50,2500,1,3,0,0
0,6.9077554,0,56,3136,1,0,0,0
0,6.3969297,1,32,1024,1,6,,0
0,5.0106354,1,38,1444,1,6,0,1
0,5.857933,1,31,961,1,12,6,0
0,,1,18,324,1,14,9,0
0,6.6200733,0,54,2916,1,16,12,1
0,7.1701198,0,52,2704,1,16,6,0
0,5.0998664,0,37,1369,1,12,9,0
0,7.3132205,0,31,961,1,9,9,0
0,,1,32,1024,1,6,6,0
0,,1,28,784,1,6,6,0
1,,0,21,441,1,12,12,0
0,5.0751739,1,41,1681,1,12,9,0
0,,1,35,1225,1,0,3,0
1,7.0900769,0,64,4096,1,14,9,1
1,6.5220928,1,29,841,1,9,12,0
0,6.6846118,1,68,4624,1,9,9,1
0,6.1092477,1,28,784,1,9,6,0
0,6.558198,0,64,4096,1,,,1
0,6.6846118,0,64,4096,1,6,0,0
0,6.84375,0,67,4489,1,6,,1
0,6.877296,0,54,2916,1,6,0,0
0,6.6066504,1,36,1296,1,12,0,1
0,,1,42,1764,1,6,0,0
0,6.49224,1,49,2401,1,3,0,0
0,5.7037826,1,23,529,1,6,9,0
0,6.9077554,0,51,2601,0,0,0,1
0,,1,50,2500,1,12,0,0
0,6.9077554,0,63,3969,1,0,0,1
0,,0,30,900,1,6,6,0
0,6.1092477,0,60,3600,1,0,0,0
0,6.1737862,1,41,1681,1,6,6,1
0,6.2934194,1,47,2209,1,0,0,0
0,5.2983174,1,35,1225,1,9,6,0
0,5.9914646,1,32,1024,1,9,0,0
0,6.5510802,0,20,400,1,9,6,0
0,6.5510802,1,30,900,1,6,6,0
1,6.9077554,0,32,1024,1,6,6,1
0,7.4024515,1,58,3364,1,9,6,0
1,,1,24,576,1,9,9,0
1,,0,25,625,1,14,16,0
0,7.0030656,0,51,2601,1,3,0,0
0,6.2146082,0,49,2401,1,6,6,0
0,6.856462,0,50,2500,1,3,0,0
1,7.6009026,0,23,529,1,9,9,1
1,,0,20,400,1,16,16,0
1,6.9077554,1,23,529,1,9,9,0
1,8.5171928,0,31,961,1,12,12,1
0,6.5930448,1,63,3969,1,0,0,0
0,6.8023949,0,56,3136,1,0,0,0
0,,0,50,2500,1,3,0,0
0,7.0030656,0,59,3481,1,9,0,1
0,6.6463904,1,67,4489,1,3,0,1
1,7.1701198,1,65,4225,1,3,0,0
0,6.5072775,1,68,4624,1,6,0,0
1,7.6962128,1,30,900,1,14,12,0
0,6.6846118,0,68,4624,1,0,0,0
0,6.9077554,0,33,1089,1,3,0,0
0,6.3969297,0,56,3136,1,,,0
0,5.9914646,1,69,4761,1,0,0,0
0,,0,30,900,1,9,6,0
0,6.5510802,1,47,2209,1,6,6,0
1,,1,47,2209,1,9,0,1
1,7.972466,1,43,1849,1,12,12,0
0,6.7093043,0,63,3969,1,0,0,0
1,8.6995144,0,61,3721,1,12,0,0
0,,0,37,1369,1,6,6,0
1,,0,25,625,1,14,12,0
0,6.4952655,1,69,4761,1,,,0
0,6.6592941,1,66,4356,1,0,0,0
0,6.6846118,0,63,3969,1,0,0,0
0,5.9914646,0,46,2116,1,3,0,0
1,7.3132205,0,41,1681,1,9,9,1
1,7.3132205,0,23,529,1,12,12,0
1,7.6299758,1,57,3249,1,6,0,1
0,6.2146082,1,26,676,1,16,0,0
0,6.6846118,1,45,2025,1,12,0,0
0,6.6200733,1,66,4356,1,0,0,0
0,6.0306854,0,46,2116,1,16,9,0
0,7.3132205,0,41,1681,1,9,9,1
0,7.4085307,1,58,3364,1,6,0,0
1,7.3132205,0,23,529,1,12,12,0
1,7.6009026,0,57,3249,1,6,0,1
0,7.4085307,1,58,3364,1,6,0,0
0,5.9914646,0,46,2116,1,3,0,0
1,6.2146082,0,22,484,1,16,12,0
0,6.9077554,1,26,676,1,16,0,0
0,6.3969297,1,40,1600,1,6,6,0
0,6.6200733,1,66,4356,1,0,0,0
0,6.8023949,1,53,2809,1,6,0,1
1,,1,24,576,1,9,9,0
0,7.0900769,1,47,2209,1,0,0,0
0,5.768321,1,45,2025,1,0,0,0
0,7.0900769,0,50,2500,1,12,0,0
1,7.3132205,0,22,484,1,14,9,1
0,5.7990928,1,44,1936,1,6,0,0
0,6.9077554,1,47,2209,1,6,0,0
1,6.9077554,0,25,625,1,9,9,0
0,6.9077554,0,44,1936,1,6,6,0
0,7.3132205,0,43,1849,1,12,0,0
0,7.0030656,1,52,2704,1,,9,1
1,7.2442274,1,64,4096,1,12,0,1
0,,1,40,1600,1,6,6,0
1,,1,69,4761,1,12,0,0
0,6.9077554,0,53,2809,1,9,9,0
0,5.7990928,0,54,2916,1,9,6,0
0,7.0030656,0,48,2304,1,12,6,1
0,6.2146082,1,47,2209,1,0,0,0
0,6.6846118,1,66,4356,1,0,0,0
0,6.8023949,1,45,2025,1,6,6,0
1,8.0063677,1,49,2401,1,9,9,1
0,6.650279,1,54,2916,1,9,6,0
0,6.8023949,0,58,3364,1,0,0,1
1,7.3132205,0,46,2116,1,9,14,1
0,7.3132205,1,52,2704,1,9,0,1
0,7.3132205,0,25,625,1,9,9,0
0,,1,46,2116,1,9,0,0
0,,1,35,1225,1,6,9,0
0,6.5930448,1,48,2304,1,12,6,0
0,6.6656837,1,68,4624,1,3,0,0
0,7.0900769,0,50,2500,1,0,0,0
0,6.9077554,0,50,2500,1,14,6,1
0,6.1527328,0,46,2116,1,6,6,1
0,7.0817084,1,60,3600,1,0,0,1
0,,1,35,1225,1,9,12,0
0,6.5510802,1,46,2116,1,6,0,0
0,,1,38,1444,1,9,0,0
0,,1,39,1521,1,6,0,0
0,7.0030656,0,52,2704,1,6,6,0
0,,0,21,441,1,,12,0
0,7.6962128,1,41,1681,1,,9,1
0,6.9077554,1,50,2500,1,0,0,0
0,6.9077554,1,49,2401,1,9,9,1
0,,1,23,529,1,9,14,0
0,6.3099184,0,42,1764,1,9,9,1
0,6.2146082,0,48,2304,1,9,0,0
1,6.9077554,0,65,4225,1,0,0,0
0,6.6846118,0,64,4096,1,0,0,1
1,,0,22,484,1,9,9,0
0,7.0030656,0,69,4761,1,3,0,0
1,7.3132205,0,34,1156,1,16,12,0
1,7.0030656,0,63,3969,1,3,0,0
0,6.7056389,1,66,4356,1,0,0,1
0,6.1717005,1,62,3844,1,3,0,0
0,6.5510802,1,68,4624,1,0,0,1
1,,0,21,441,1,9,12,0
0,5.857933,0,53,2809,1,0,0,0
0,6.9077554,0,68,4624,1,9,0,0
1,,1,20,400,1,9,12,0
0,6.5652652,1,48,2304,1,3,0,0
0,6.8023949,0,64,4096,1,6,0,1
0,6.5930448,0,68,4624,1,0,0,0
1,,0,19,361,1,12,12,0
0,6.6846118,1,51,2601,1,6,0,0
0,6.7912216,1,55,3025,1,0,0,0
1,,1,21,441,1,14,12,0
1,6.7452364,0,55,3025,1,0,0,0
0,,0,42,1764,1,6,0,0
0,5.8861041,0,45,2025,1,0,0,0
1,7.4383836,0,42,1764,1,0,0,1
0,6.3801227,0,69,4761,1,0,0,0
0,6.9077554,1,57,3249,1,0,0,0
0,7.1701198,0,48,2304,1,3,0,0
0,7.3132205,1,55,3025,1,3,0,0
1,7.495542,0,44,1936,1,3,0,0
0,5.9914646,1,43,1849,1,0,0,0
0,6.9077554,1,25,625,1,12,9,0
0,6.3969297,1,63,3969,1,0,0,0
0,6.7214255,0,58,3364,1,3,0,1
0,5.7868972,0,40,1600,1,0,0,0
0,6.5875502,0,51,2601,1,0,0,0
0,5.9914646,0,39,1521,1,,0,0
0,,1,54,2916,1,,6,0
0,6.8023949,0,43,1849,1,0,0,0
0,6.3969297,1,67,4489,1,0,0,0
0,7.495542,0,30,900,1,9,6,0
0,5.857933,0,40,1600,1,0,0,0
1,,0,21,441,1,9,12,0
0,8.0063677,1,41,1681,1,6,0,0
1,7.8240461,0,24,576,1,14,14,0
1,7.8240461,0,52,2704,1,6,6,1
1,7.7832241,0,30,900,1,19,16,0
1,7.6009026,0,35,1225,1,16,16,0
1,8.0063677,0,52,2704,1,6,6,1
1,9.2103405,1,59,3481,1,9,6,0
0,6.3801227,1,48,2304,1,6,0,1
1,6.2146082,1,49,2401,1,3,0,0
1,7.1853871,0,51,2601,1,0,0,0
0,6.7452364,1,64,4096,1,16,16,0
1,7.495542,0,45,2025,1,6,6,0
0,,0,20,400,1,9,9,0
0,,1,39,1521,1,6,0,0
0,7.3132205,1,43,1849,1,6,6,0
0,6.9077554,1,69,4761,1,12,3,1
0,,1,55,3025,1,3,0,0
0,7.377759,0,47,2209,1,12,9,0
0,7.2442274,1,46,2116,1,6,6,0
1,7.6009026,0,63,3969,1,,0,1
0,6.8023949,1,57,3249,1,6,0,0
0,7.0900769,1,31,961,1,14,9,0
0,6.6846118,1,67,4489,1,,0,1
0,6.9077554,0,51,2601,1,9,6,0
1,7.377759,1,65,4225,1,16,0,0
1,6.6846118,0,27,729,1,14,12,1
0,7.6009026,0,42,1764,1,9,9,0
1,7.9010072,1,38,1444,1,12,6,1
0,6.8023949,1,67,4489,1,3,0,0
0,7.495542,1,56,3136,1,12,12,1
0,6.9077554,0,40,1600,1,6,6,0
1,8.6995144,0,31,961,1,16,16,0
0,7.1701198,1,50,2500,1,16,12,0
0,6.9565454,1,67,4489,1,16,3,0
1,9.2103405,0,27,729,1,14,6,1
0,6.6846118,0,40,1600,1,0,6,0
1,7.377759,1,65,4225,1,16,16,1
0,6.7334018,1,61,3721,1,12,9,0
0,6.6333184,1,58,3364,1,0,0,0
0,7.0900769,1,49,2401,1,0,0,0
1,6.7912216,1,23,529,1,9,9,0
0,6.8023949,0,67,4489,1,0,0,0
0,6.2146082,0,46,2116,1,0,0,0
0,5.9135032,1,69,4761,1,,0,0
0,6.6846118,1,58,3364,1,0,0,1
0,6.5510802,1,59,3481,1,3,3,0
0,6.5510802,1,50,2500,1,0,0,0
0,6.9077554,0,64,4096,1,,0,0
0,6.5072775,0,35,1225,1,12,12,0
1,7.2442274,1,65,4225,1,0,0,0
0,6.2146082,1,35,1225,1,6,6,0
1,7.0900769,1,29,841,1,6,6,0
1,7.6009026,1,27,729,1,12,9,0
0,7.20786,0,68,4624,1,0,0,1
0,6.5510802,1,58,3364,1,,0,0
1,7.4383836,0,26,676,1,16,12,0
1,7.3132205,1,40,1600,1,16,16,0
0,6.9077554,0,50,2500,1,3,0,0
0,6.8023949,0,51,2601,1,6,6,1
0,7.3132205,1,48,2304,1,9,6,1
0,6.9077554,1,44,1936,1,0,0,0
0,,1,36,1296,1,6,0,0
1,,1,20,400,1,12,12,1
0,7.377759,0,41,1681,1,0,0,1
0,6.3969297,1,52,2704,1,6,6,0
0,7.4383836,1,52,2704,1,6,6,0
1,,1,19,361,1,14,12,0
1,7.495542,0,62,3844,1,3,0,1
0,8.2940493,0,61,3721,1,6,0,1
0,5.9914646,1,49,2401,1,6,0,0
0,5.7868972,1,44,1936,1,9,0,0
0,7.2861919,0,49,2401,1,6,0,0
1,7.6009026,0,68,4624,1,16,0,1
1,7.6009026,0,62,3844,1,6,6,1
1,6.9077554,1,41,1681,1,9,6,1
0,6.5510802,1,57,3249,1,3,0,0
0,6.3969297,1,56,3136,1,6,6,0
0,,1,32,1024,0,6,0,0
0,6.3969297,1,54,2916,1,0,0,0
1,8.4118328,1,25,625,1,12,12,0
1,7.3132205,0,42,1764,1,12,12,1
0,5.7037826,0,33,1089,1,14,6,1
1,7.0900769,0,21,441,1,14,12,0
1,,1,20,400,1,9,9,0
1,,1,22,484,1,12,12,0
0,6.3969297,0,58,3364,1,3,0,0
1,7.3132205,0,38,1444,1,6,0,0
0,7.0030656,1,69,4761,1,0,0,0
0,6.4297194,1,63,3969,1,3,0,0
0,6.9077554,1,64,4096,1,3,0,0
0,6.6846118,1,40,1600,1,0,0,0
1,6.9077554,1,27,729,1,6,9,0
0,,0,45,2025,1,6,0,0
0,7.3132205,0,38,1444,1,6,0,0
0,5.6347895,1,40,1600,1,6,0,0
1,,1,43,1849,1,,,0
0,7.3132205,0,40,1600,1,6,0,0
0,6.6846118,1,52,2704,1,3,0,0
0,6.8023949,1,48,2304,1,9,6,0
0,6.9077554,1,54,2916,1,0,0,0
0,7.0900769,1,58,3364,1,3,0,0
1,7.6009026,1,45,2025,1,14,12,1
0,7.6962128,1,45,2025,1,3,0,1
0,6.6846118,1,66,4356,1,0,0,0
0,6.6846118,1,43,1849,1,0,0,0
0,7.3132205,1,45,2025,1,6,6,0
0,6.6846118,0,37,1369,0,6,6,0
1,6.3969297,0,30,900,1,12,9,0
0,6.9077554,0,65,4225,1,0,0,0
0,5.9914646,0,39,1521,1,6,6,0
0,6.5510802,1,53,2809,1,0,0,0
0,7.0900769,0,33,1089,1,6,9,0
1,7.3132205,1,24,576,1,6,6,0
0,7.0030656,0,61,3721,1,0,0,0
0,6.9077554,1,45,2025,1,6,0,1
0,6.6846118,0,47,2209,1,6,6,0
0,6.3969297,1,48,2304,1,12,0,0
0,6.9077554,1,56,3136,1,6,0,1
0,7.377759,1,48,2304,1,6,0,0
1,6.3969297,0,51,2601,1,9,6,0
0,6.9077554,0,33,1089,1,6,6,1
1,7.377759,0,41,1681,1,6,6,1
1,7.4383836,0,48,2304,1,6,0,1
0,,1,19,361,1,9,12,0
0,,1,52,2704,1,0,0,0
0,5.7037826,1,63,3969,1,0,0,1
0,6.5510802,0,20,400,1,12,12,0
0,5.8861041,1,62,3844,1,6,0,0
1,7.9373746,0,49,2401,1,9,0,1
0,6.9077554,0,66,4356,1,0,0,0
0,6.9077554,1,49,2401,1,16,12,0
1,7.6009026,1,23,529,1,14,12,0
1,8.0063677,1,23,529,1,9,9,0
1,7.6496925,1,64,4096,1,16,9,1
1,7.6009026,0,61,3721,1,0,0,0
1,7.1701198,1,43,1849,1,9,6,1
1,6.5510802,1,51,2601,1,6,0,0
0,5.9914646,1,49,2401,1,9,9,0
1,,1,35,1225,1,9,12,0
1,7.6009026,0,47,2209,1,16,9,0
1,7.3132205,1,65,4225,1,6,6,1
1,8.0063677,0,25,625,1,19,14,0
1,7.0387836,0,24,576,1,16,6,0
1,,1,28,784,1,9,9,0
0,7.0900769,1,67,4489,1,0,0,
0,7.3132205,0,24,576,1,9,9,0
0,7.0030656,1,64,4096,1,3,3,0
1,,1,20,400,1,9,9,0
0,6.2480431,1,41,1681,1,0,0,1
0,7.20786,0,54,2916,1,0,0,0
0,,0,46,2116,1,6,6,0
1,,0,28,784,1,12,12,0
1,7.6009026,1,28,784,1,9,9,0
0,7.0900769,1,50,2500,1,6,6,0
1,,1,21,441,1,9,9,0
1,7.8240461,0,68,4624,1,3,0,0
1,8.2940493,0,49,2401,1,14,12,0
0,7.0900769,1,55,3025,1,6,6,0
1,8.0063677,1,44,1936,1,12,12,0
1,8.0063677,1,33,1089,1,3,0,1
0,,1,59,3481,1,6,0,0
0,6.6200733,0,46,2116,1,9,0,0
1,,1,38,1444,1,9,6,
1,6.9077554,1,22,484,1,12,16,0
1,7.9373746,1,54,2916,1,,16,1
1,,0,35,1225,1,12,9,1
1,,0,43,1849,1,12,9,1
1,,1,32,1024,1,14,12,1
0,6.9077554,1,44,1936,1,6,6,
0,6.1092477,1,48,2304,1,0,0,0
1,7.467371,1,66,4356,1,3,0,
1,7.1701198,0,43,1849,1,12,12,0
1,8.2160883,0,48,2304,1,9,9,1
1,7.7832241,0,31,961,1,14,14,
0,7.6009026,0,44,1936,1,6,6,
1,7.1701198,1,51,2601,1,3,0,1
1,8.0063677,0,67,4489,1,12,6,1
1,6.8023949,0,56,3136,1,3,6,1
0,7.3132205,0,39,1521,1,9,6,0
1,,1,59,3481,1,16,16,0
1,8.0063677,1,33,1089,1,12,16,1
0,6.3969297,1,50,2500,1,6,0,1
1,7.3132205,0,36,1296,1,16,16,1
1,,0,33,1089,1,16,6,0
0,6.8023949,1,63,3969,1,0,0,0
0,7.0900769,1,65,4225,,9,6,1
1,,1,18,324,1,14,12,0
1,,1,24,576,1,12,9,0
0,6.9077554,0,59,3481,1,6,0,0
0,5.7037826,1,61,3721,1,3,0,0
0,5.9914646,1,58,3364,1,3,3,0
0,7.3132205,1,25,625,1,9,9,0
0,6.5510802,1,22,484,1,9,9,0
0,6.5957804,0,64,4096,1,12,0,0
0,,1,57,3249,1,3,0,0
0,6.1312265,1,54,2916,1,6,0,0
0,7.2442274,1,56,3136,1,,0,1
0,8.3428402,1,55,3025,1,3,3,0
0,6.9077554,0,38,1444,1,0,0,0
0,7.3987861,0,59,3481,1,12,12,0
0,6.6846118,1,66,4356,1,3,3,0
0,7.3132205,1,46,2116,1,0,0,0
0,5.9914646,1,58,3364,1,0,0,1
0,6.1441855,1,51,2601,1,3,0,0
1,7.3132205,1,25,625,1,6,0,0
0,6.9077554,0,47,2209,1,6,0,0
0,5.9914646,0,59,3481,1,3,0,0
1,7.3460102,0,63,3969,1,6,0,0
1,,1,20,400,1,12,12,0
1,4.0943446,1,25,625,1,12,12,0
0,6.3969297,1,19,361,0,9,12,
0,6.9077554,0,50,2500,1,6,,0
0,,1,47,2209,1,9,6,0
0,7.0030656,1,48,2304,1,6,9,0
0,6.6846118,1,58,3364,1,16,0,0
0,6.2146082,1,41,1681,1,6,6,0
0,7.0030656,1,51,2601,1,9,6,0
1,,0,47,2209,1,16,14,0
0,,1,56,3136,1,0,0,0
0,,1,49,2401,1,0,0,0
0,,1,58,3364,1,3,0,0
0,6.7452364,0,57,3249,1,3,0,0
1,6.8023949,0,27,729,1,9,9,0
0,6.5510802,1,29,841,1,9,9,0
0,,1,54,2916,1,0,0,0
0,,1,56,3136,1,0,0,0
0,,1,51,2601,1,0,0,0
0,6.5510802,1,52,2704,1,9,6,0
1,7.6009026,0,68,4624,1,16,16,0
1,8.9871969,1,34,1156,1,12,14,0
1,7.8240461,1,48,2304,1,14,14,0
1,,1,54,2916,1,,,1
0,7.2442274,1,69,4761,1,,,1
0,8.0063677,1,30,900,0,6,6,0
0,,0,38,1444,1,,,0
0,,0,37,1369,1,6,6,0
0,,0,55,3025,1,0,0,0
0,6.9077554,0,59,3481,1,6,6,0
0,6.3099184,1,26,676,1,9,6,0
0,5.9242558,1,64,4096,1,0,0,1
0,5.7037826,0,35,1225,1,0,0,
1,6.937314,0,68,4624,1,0,0,0
1,7.9373746,0,34,1156,1,12,9,0
0,6.2146082,1,61,3721,1,3,3,1
0,,1,33,1089,1,0,0,0
0,6.5510802,1,44,1936,1,6,9,0
0,6.6846118,0,40,1600,1,6,0,0
1,7.3310604,0,62,3844,1,0,0,1
0,,1,29,841,1,14,9,0
0,8.0063677,0,39,1521,1,0,12,
1,6.9565454,1,62,3844,1,3,0,0
0,6.5235624,0,65,4225,0,0,0,1
0,6.3969297,0,22,484,1,9,6,1
0,5.220356,1,47,2209,1,6,6,0
0,7.6009026,0,31,961,0,0,0,0
0,6.6970344,1,43,1849,1,6,0,0
1,7.3132205,1,32,1024,1,16,12,0
0,6.2146082,0,53,2809,1,0,0,
0,7.0900769,0,37,1369,0,6,0,0
0,5.9914646,0,19,361,1,9,12,0
0,6.2146082,1,36,1296,1,0,0,0
0,,1,50,2500,0,0,0,
0,,1,47,2209,1,0,0,0
0,6.9077554,0,45,2025,1,0,0,0
0,6.3969297,1,33,1089,1,6,6,
0,6.3969297,1,30,900,1,9,9,0
0,6.5510802,1,43,1849,1,3,0,0
1,7.495542,1,29,841,1,9,9,0
0,7.0900769,0,50,2500,1,6,,0
0,6.5510802,1,28,784,1,6,6,0
0,6.7452364,0,34,1156,1,9,6,0
0,,1,31,961,1,0,0,0
0,6.1944056,0,57,3249,1,0,0,1
0,3.4011974,1,22,484,1,6,6,0
0,,1,50,2500,1,6,6,0
0,7.6009026,0,30,900,1,6,6,0
0,4.6051702,1,57,3249,0,6,0,0
0,,1,33,1089,1,9,6,0
0,5.2983174,1,26,676,1,6,6,0
0,5.9914646,0,33,1089,1,6,0,0
0,,0,53,2809,1,6,0,0
0,5.6347895,0,49,2401,1,0,0,0
1,5.857933,1,30,900,1,6,6,1
1,6.9077554,0,40,1600,1,9,6,1
0,,0,51,2601,1,0,0,1
0,6.0161572,0,50,2500,1,6,0,0
0,,0,19,361,1,6,6,
1,6.3969297,0,25,625,1,6,9,1
0,8.2940493,1,18,324,1,12,9,0
0,,1,56,3136,1,6,0,1
0,6.2728772,1,51,2601,1,6,0,1
0,3.871201,0,52,2704,1,0,6,0
0,5.9914646,0,69,4761,1,0,0,0
0,6.3099184,0,23,529,1,9,6,0
0,6.6846118,0,31,961,1,0,0,0
0,2.9957323,1,65,4225,0,0,,
1,7.0030656,1,64,4096,1,0,0,0
0,7.6009026,1,35,1225,0,9,6,0
0,6.7452364,1,54,2916,1,6,6,0
0,6.3456364,0,68,4624,1,0,0,0
0,8.0063677,0,25,625,1,12,9,0
0,,1,61,3721,1,0,0,1
0,,1,68,4624,1,3,0,0
0,,1,31,961,1,6,6,0
0,4.7004805,1,61,3721,1,6,0,0
0,,1,29,841,0,6,0,0
0,6.9077554,0,49,2401,1,3,0,0
0,5.9914646,1,62,3844,1,0,0,0
0,6.9077554,0,33,1089,1,6,6,0
1,6.3969297,0,64,4096,1,3,0,0
0,6.6333184,1,33,1089,1,6,6,0
0,8.0063677,0,34,1156,1,9,6,0
0,5.2983174,0,48,2304,1,0,0,
0,6.5510802,1,68,4624,1,,12,
0,,1,59,3481,1,,6,0
0,6.5510802,1,27,729,1,9,9,0
0,8.6995144,0,40,1600,0,3,0,0
0,5.1817837,0,33,1089,1,12,6,0
0,6.9077554,1,41,1681,0,6,6,0
0,4.3820267,1,40,1600,0,,6,
0,,1,32,1024,1,6,6,
0,6.2146082,1,33,1089,0,6,6,0
0,,0,49,2401,1,9,,0
0,6.6846118,1,45,2025,1,0,0,0
0,5.521461,1,41,1681,1,6,6,0
0,7.6009026,1,25,625,1,6,9,0
0,3.9120231,1,55,3025,1,9,0,0
0,,1,29,841,0,6,6,0
0,,0,50,2500,1,,0,0
0,,1,57,3249,1,6,6,0
0,5.7037826,1,38,1444,1,6,6,
0,6.6200733,1,25,625,1,9,6,
1,6.3969297,1,48,2304,1,6,6,
0,,0,50,2500,1,0,0,0
1,8.0063677,0,25,625,1,6,9,0
0,6.5510802,1,47,2209,1,0,0,1
0,,1,50,2500,1,12,0,0
0,6.4614682,1,61,3721,1,,3,
0,6.3969297,0,61,3721,1,0,0,0
0,7.0900769,0,48,2304,1,0,0,1
0,7.0900769,0,30,900,1,12,9,1
1,7.0900769,1,35,1225,1,9,6,0
1,7.130899,1,35,1225,1,9,9,1
0,7.2527623,0,45,2025,1,0,0,0
1,7.377759,0,27,729,1,6,9,1
1,7.0900769,1,31,961,1,12,12,0
1,7.2442274,1,38,1444,1,6,6,1
1,7.6009026,1,26,676,1,6,12,1
1,6.1092477,1,54,2916,1,,,0
1,6.9077554,1,39,1521,1,6,9,0
1,8.1016779,0,67,4489,1,0,0,1
0,6.9077554,1,68,4624,1,6,6,0
1,,0,20,400,1,16,16,0
1,8.5171928,1,32,1024,1,12,9,0
0,4.0943446,0,67,4489,1,6,0,0
0,,1,29,841,1,9,9,0
0,,1,38,1444,1,6,6,0
0,5.2983174,1,40,1600,1,6,6,0
0,4.0943446,0,55,3025,1,0,0,0
0,5.7037826,0,51,2601,1,6,6,0
1,,1,48,2304,1,0,0,0
0,,1,32,1024,1,0,0,
0,,1,36,1296,0,9,9,0
0,,1,35,1225,1,0,0,0
0,5.9914646,1,19,361,1,,12,0
1,6.6025877,0,41,1681,1,0,0,1
1,6.7452364,0,30,900,1,12,6,1
1,6.6463904,1,30,900,1,6,0,0
0,5.9914646,1,45,2025,1,6,6,0
0,6.8023949,0,46,2116,1,0,0,0
0,5.521461,1,43,1849,1,6,6,0
0,6.7487597,0,64,4096,1,0,0,1
0,6.3969297,0,41,1681,1,6,6,1
0,5.2983174,0,31,961,0,9,6,1
0,5.9914646,0,33,1089,1,6,0,0
0,,1,51,2601,1,6,0,0
0,5.7037826,1,35,1225,1,6,0,1
1,6.9177055,0,37,1369,1,6,6,1
0,5.7037826,1,27,729,1,9,9,0
0,6.856462,0,50,2500,1,9,0,1
0,7.0900769,0,47,2209,1,6,6,1
0,,1,49,2401,0,6,0,0
1,6.6846118,0,35,1225,1,0,0,0
0,5.9914646,1,34,1156,1,6,6,0
